id,type,amount,date,currency
19001,Payment,6163.12,2021-07-20,JPY
19002,Purchase,401.8,2021-01-12,JPY
19003,Payment,1282.33,2021-02-27,JPY
19004,Payment,2357.54,2022-08-15,GBP
19005,Purchase,9342.62,2020-04-06,EUR
19006,Purchase,9480.84,2023-04-04,AUD
19007,Purchase,3043.91,2022-03-18,USD
19008,Refund,5841.23,2024-07-25,GBP
19009,Payment,4330.13,2021-08-30,JPY
19010,Payment,9154.89,2022-07-14,EUR
19011,Refund,2556.69,2021-09-07,GBP
19012,Payment,4177.63,2023-05-23,EUR
19013,Refund,6893.5,2022-06-27,EUR
19014,Payment,754.59,2021-10-28,USD
19015,Purchase,7343.1,2020-11-29,EUR
19016,Payment,6174.94,2021-01-14,EUR
19017,Sale,3045.36,2022-06-12,USD
19018,Payment,5577.33,2021-09-11,JPY
19019,Sale,6862.1,2024-02-28,AUD
19020,Purchase,1901.39,2023-03-13,AUD
19021,Purchase,5241.62,2023-05-29,EUR
19022,Refund,9035.31,2021-05-28,JPY
19023,Sale,1683.86,2023-12-19,USD
19024,Purchase,4708.99,2024-03-25,JPY
19025,Sale,3385.07,2024-07-17,AUD
19026,Purchase,379.24,2019-10-06,USD
19027,Payment,6756.86,2023-07-28,USD
19028,Purchase,3967.8,2020-09-19,GBP
19029,Sale,5001.18,2024-07-16,EUR
19030,Refund,7629.67,2023-01-20,JPY
19031,Refund,5893.5,2020-04-28,AUD
19032,Sale,2236.03,2024-07-27,AUD
19033,Refund,3125.91,2021-12-25,USD
19034,Payment,8363.79,2023-03-26,USD
19035,Payment,2357.06,2020-11-12,USD
19036,Purchase,6822.96,2021-09-12,AUD
19037,Refund,9716.48,2020-10-12,EUR
19038,Purchase,600.98,2020-10-24,USD
19039,Payment,8398.48,2024-03-13,USD
19040,Refund,824.23,2023-11-12,USD
19041,Payment,8781.61,2022-12-09,USD
19042,Refund,4406.57,2020-05-21,AUD
19043,Payment,1392.55,2023-05-11,JPY
19044,Payment,1952.6,2020-08-21,AUD
19045,Payment,2653.05,2024-07-02,EUR
19046,Purchase,7559.52,2023-05-03,GBP
19047,Purchase,4111.56,2022-06-18,EUR
19048,Refund,3417.21,2019-08-30,GBP
19049,Purchase,1814.94,2019-11-24,EUR
19050,Purchase,5552.62,2023-03-03,AUD
19051,Purchase,1807.52,2023-05-10,AUD
19052,Payment,2974.97,2022-11-26,EUR
19053,Refund,922.49,2020-12-03,EUR
19054,Refund,4561.46,2024-06-20,JPY
19055,Sale,1432.12,2023-01-09,JPY
19056,Purchase,9769.53,2019-12-30,AUD
19057,Payment,9257.3,2023-12-24,AUD
19058,Refund,1725.4,2019-11-16,JPY
19059,Refund,4996.41,2022-10-18,JPY
19060,Refund,7748.55,2021-01-13,AUD
19061,Purchase,5134.73,2023-04-04,USD
19062,Purchase,3023.15,2023-03-10,GBP
19063,Purchase,9973.1,2023-10-19,AUD
19064,Payment,7328.57,2024-01-22,AUD
19065,Sale,5816.02,2020-09-05,JPY
19066,Sale,9481.64,2020-09-01,AUD
19067,Payment,8252.38,2021-05-22,AUD
19068,Sale,5031.12,2023-02-07,JPY
19069,Payment,1162.8,2021-08-09,JPY
19070,Payment,2688.29,2021-12-09,EUR
19071,Refund,7717.09,2023-07-27,EUR
19072,Purchase,326.5,2021-08-18,EUR
19073,Payment,5969.63,2020-12-15,USD
19074,Purchase,986.3,2024-04-13,EUR
19075,Sale,4795.77,2024-05-10,USD
19076,Sale,5646.42,2022-08-02,AUD
19077,Purchase,6196.03,2024-04-07,USD
19078,Sale,6955.93,2020-02-24,USD
19079,Purchase,1994.2,2020-05-04,EUR
19080,Sale,2817.66,2019-07-31,GBP
19081,Refund,4366.13,2020-06-09,JPY
19082,Sale,686.04,2023-10-07,USD
19083,Refund,4398.84,2021-04-22,AUD
19084,Payment,4889.52,2021-09-21,AUD
19085,Payment,4631.83,2022-01-19,JPY
19086,Payment,4118.34,2023-01-29,EUR
19087,Payment,3496.56,2021-04-07,AUD
19088,Refund,5445.77,2019-11-12,EUR
19089,Sale,360.55,2019-11-28,EUR
19090,Payment,2374.64,2023-01-11,AUD
19091,Sale,2984.25,2021-10-21,AUD
19092,Purchase,332.51,2021-03-13,GBP
19093,Purchase,2119.84,2022-01-09,AUD
19094,Sale,2609.3,2020-12-14,JPY
19095,Purchase,3663.59,2019-12-30,USD
19096,Sale,7077.22,2020-09-01,USD
19097,Refund,3396.8,2020-07-01,JPY
19098,Payment,3858.51,2020-01-23,JPY
19099,Sale,4163.4,2022-04-26,AUD
19100,Purchase,6459.45,2020-01-25,GBP
19101,Payment,6103.5,2020-06-27,EUR
19102,Payment,4649.71,2022-10-29,AUD
19103,Refund,927.27,2020-11-09,GBP
19104,Purchase,7576.93,2020-12-26,AUD
19105,Refund,9059.75,2020-06-15,JPY
19106,Purchase,3846.67,2024-01-19,AUD
19107,Purchase,9323.83,2021-01-31,USD
19108,Refund,4787.57,2020-01-22,USD
19109,Refund,4125.71,2020-11-17,USD
19110,Purchase,4572.26,2020-08-15,AUD
19111,Purchase,7148.36,2023-12-22,GBP
19112,Sale,7338.79,2022-10-24,USD
19113,Payment,5875.73,2022-05-18,JPY
19114,Refund,1816.52,2022-03-07,USD
19115,Refund,6441.16,2020-10-24,USD
19116,Sale,3555.1,2020-09-10,AUD
19117,Payment,4590.84,2022-09-21,USD
19118,Sale,6835.22,2021-11-20,GBP
19119,Payment,7603.03,2019-08-21,USD
19120,Purchase,1131.46,2020-05-15,GBP
19121,Payment,3144.78,2021-05-03,JPY
19122,Payment,3876.57,2020-08-18,JPY
19123,Refund,6407.38,2019-11-01,AUD
19124,Sale,3042.05,2020-04-29,GBP
19125,Payment,196.04,2020-04-03,JPY
19126,Purchase,3830.14,2021-08-21,JPY
19127,Payment,6740.76,2022-01-03,JPY
19128,Refund,7967.7,2023-05-19,GBP
19129,Payment,1663.3,2022-05-26,GBP
19130,Payment,778.45,2021-11-04,AUD
19131,Payment,7088.9,2021-09-16,USD
19132,Sale,8636.8,2021-01-06,EUR
19133,Sale,2772.37,2021-09-07,USD
19134,Sale,7172.08,2024-02-05,JPY
19135,Purchase,8394.87,2022-07-29,JPY
19136,Refund,974.75,2019-10-23,GBP
19137,Purchase,2130.72,2022-03-23,AUD
19138,Purchase,1184.35,2023-06-02,USD
19139,Purchase,5332.82,2023-11-10,AUD
19140,Sale,7744.53,2020-10-01,GBP
19141,Purchase,9007.88,2021-01-19,JPY
19142,Purchase,4341.8,2020-02-21,JPY
19143,Purchase,6425.49,2020-07-07,JPY
19144,Sale,5901.06,2023-01-28,USD
19145,Refund,5998.44,2019-08-12,GBP
19146,Purchase,2589.51,2021-07-31,AUD
19147,Sale,2584.17,2022-10-09,JPY
19148,Payment,1305.88,2020-03-08,AUD
19149,Purchase,998.19,2023-07-19,AUD
19150,Sale,5925.88,2021-03-13,USD
19151,Payment,9422.58,2023-09-03,GBP
19152,Sale,4897.44,2022-10-08,EUR
19153,Refund,2764.96,2023-06-25,EUR
19154,Sale,3343.39,2019-12-24,AUD
19155,Payment,7868.65,2019-10-04,AUD
19156,Sale,9697.25,2022-07-23,USD
19157,Payment,7105.86,2020-10-09,JPY
19158,Purchase,3134.71,2019-12-19,AUD
19159,Refund,1896.86,2024-06-12,GBP
19160,Purchase,5318.77,2022-12-28,GBP
19161,Payment,8299.22,2022-04-15,JPY
19162,Sale,6880.33,2021-11-23,EUR
19163,Purchase,754.76,2024-05-31,JPY
19164,Sale,3689.08,2024-01-27,EUR
19165,Purchase,5421.61,2022-03-20,GBP
19166,Refund,4896.87,2021-09-03,EUR
19167,Sale,9225.97,2019-11-21,EUR
19168,Payment,5857.41,2020-04-14,EUR
19169,Purchase,855.13,2023-02-11,GBP
19170,Refund,6184.79,2023-04-08,GBP
19171,Purchase,7559.39,2019-08-29,USD
19172,Payment,3847.58,2020-06-16,EUR
19173,Sale,251.42,2023-12-23,USD
19174,Payment,9296.58,2021-07-22,JPY
19175,Sale,6711.77,2023-03-26,GBP
19176,Sale,8247.84,2022-08-20,GBP
19177,Payment,65.29,2023-07-05,USD
19178,Payment,8418.54,2024-06-12,EUR
19179,Refund,341.54,2019-08-08,JPY
19180,Purchase,8736.92,2021-04-19,GBP
19181,Sale,1653.4,2021-08-30,EUR
19182,Sale,6806.64,2022-06-30,AUD
19183,Purchase,7588.46,2019-11-11,GBP
19184,Sale,5829.26,2020-05-14,GBP
19185,Sale,1030.04,2023-10-16,USD
19186,Refund,5556.93,2020-05-23,JPY
19187,Purchase,9394.56,2021-11-11,AUD
19188,Sale,1030.64,2020-04-22,AUD
19189,Sale,2990.58,2022-11-04,AUD
19190,Sale,1080.98,2021-10-25,EUR
19191,Sale,9467.6,2022-12-10,GBP
19192,Refund,4102.47,2020-05-06,USD
19193,Purchase,8096.58,2022-03-22,GBP
19194,Sale,881.69,2023-04-26,GBP
19195,Payment,7049.41,2024-06-13,JPY
19196,Payment,1140.61,2021-10-19,GBP
19197,Purchase,161.14,2020-08-22,JPY
19198,Sale,5354.72,2020-07-12,JPY
19199,Sale,5186.33,2019-11-01,JPY
19200,Payment,8990.46,2022-06-30,GBP
19201,Sale,8173.31,2023-05-21,GBP
19202,Payment,3881.1,2020-01-19,GBP
19203,Sale,1884.3,2020-05-03,EUR
19204,Payment,7785.6,2023-07-16,GBP
19205,Sale,8410.06,2023-01-22,AUD
19206,Purchase,4638.98,2020-02-10,GBP
19207,Sale,3875.95,2022-01-01,AUD
19208,Purchase,3595.42,2021-06-12,EUR
19209,Sale,64.91,2023-05-30,GBP
19210,Sale,8366.66,2022-11-14,EUR
19211,Payment,3044.56,2024-06-08,USD
19212,Purchase,7957.64,2019-09-20,EUR
19213,Payment,1149.11,2020-09-04,AUD
19214,Refund,721.46,2021-04-15,EUR
19215,Payment,6226.98,2023-03-07,USD
19216,Purchase,6904.07,2021-06-03,AUD
19217,Sale,8806.49,2022-11-26,EUR
19218,Purchase,5365.29,2022-03-01,AUD
19219,Payment,9266.07,2019-10-12,JPY
19220,Payment,4233.3,2022-03-27,GBP
19221,Payment,2662.85,2024-04-03,JPY
19222,Payment,5427.94,2023-01-15,GBP
19223,Sale,648.26,2023-06-17,USD
19224,Purchase,725.32,2022-07-22,JPY
19225,Payment,7096.26,2023-05-16,JPY
19226,Purchase,5090.94,2021-11-25,USD
19227,Refund,36.66,2022-09-19,USD
19228,Sale,9930.87,2021-11-30,GBP
19229,Sale,4359.41,2022-08-30,GBP
19230,Payment,5072.77,2024-01-31,USD
19231,Payment,2705.47,2024-03-25,GBP
19232,Refund,7483.71,2021-08-13,USD
19233,Purchase,5968.12,2022-10-31,USD
19234,Sale,4378.18,2019-12-20,JPY
19235,Payment,6300.24,2022-01-14,USD
19236,Sale,162.84,2020-09-16,EUR
19237,Purchase,1907.01,2023-01-26,USD
19238,Payment,5092.61,2023-06-30,AUD
19239,Sale,9494.76,2021-01-27,AUD
19240,Refund,7409.92,2023-03-12,JPY
19241,Sale,817.58,2019-10-31,GBP
19242,Payment,7810.02,2023-04-06,EUR
19243,Payment,1751.5,2020-04-21,JPY
19244,Sale,8227.82,2021-07-31,JPY
19245,Refund,859.34,2024-02-01,USD
19246,Payment,1681.36,2022-08-18,USD
19247,Payment,6743.89,2024-04-19,JPY
19248,Purchase,433.19,2022-04-22,JPY
19249,Purchase,3467.49,2020-04-30,USD
19250,Purchase,6937.59,2023-07-07,USD
19251,Payment,5013.43,2020-11-07,USD
19252,Purchase,1015.33,2020-02-19,EUR
19253,Payment,4415.15,2021-01-26,USD
19254,Payment,6080.12,2021-11-14,AUD
19255,Payment,6000.71,2020-02-20,USD
19256,Refund,6855.99,2022-06-07,USD
19257,Sale,5025.1,2022-03-21,JPY
19258,Purchase,4228.94,2019-10-06,EUR
19259,Refund,518.3,2024-04-24,GBP
19260,Refund,344.96,2020-06-11,JPY
19261,Refund,2327.53,2022-03-13,GBP
19262,Sale,2873.77,2021-03-27,JPY
19263,Refund,9297.83,2021-10-30,GBP
19264,Sale,2965.6,2022-05-12,USD
19265,Sale,7981.05,2021-12-13,AUD
19266,Purchase,9669.84,2021-01-31,EUR
19267,Payment,5470.59,2022-07-12,GBP
19268,Sale,7992.93,2024-03-18,EUR
19269,Purchase,2641.92,2021-02-11,EUR
19270,Purchase,1062.27,2024-01-06,EUR
19271,Sale,1103.41,2020-05-13,AUD
19272,Payment,4955.04,2019-12-14,AUD
19273,Sale,8615.63,2023-05-19,USD
19274,Payment,3209.37,2023-11-05,AUD
19275,Refund,6051.71,2022-09-17,JPY
19276,Purchase,5853.21,2019-10-07,AUD
19277,Refund,6404.35,2021-12-02,EUR
19278,Refund,6681.04,2024-01-23,AUD
19279,Payment,4268.8,2023-01-07,EUR
19280,Purchase,4939.14,2020-04-12,AUD
19281,Sale,3094.93,2023-10-11,AUD
19282,Sale,6849.6,2022-01-16,AUD
19283,Payment,8022.96,2019-11-05,EUR
19284,Sale,7105.0,2022-07-26,EUR
19285,Purchase,7995.24,2021-09-01,AUD
19286,Refund,9964.16,2024-06-02,USD
19287,Sale,8202.31,2020-10-03,GBP
19288,Payment,7884.6,2020-02-15,JPY
19289,Refund,1130.51,2022-11-02,JPY
19290,Purchase,300.98,2020-10-28,AUD
19291,Refund,9371.03,2020-01-28,USD
19292,Sale,6457.85,2020-01-25,GBP
19293,Refund,3502.68,2022-04-04,AUD
19294,Purchase,5821.93,2021-04-01,JPY
19295,Payment,7492.12,2022-09-24,GBP
19296,Purchase,1271.02,2023-11-17,JPY
19297,Refund,4612.22,2022-06-03,JPY
19298,Purchase,8165.5,2023-09-05,EUR
19299,Sale,392.04,2021-08-30,GBP
19300,Sale,71.7,2024-05-23,USD
19301,Sale,1293.25,2020-04-09,EUR
19302,Refund,2888.31,2024-05-12,USD
19303,Refund,6759.16,2023-05-02,EUR
19304,Sale,701.39,2021-03-10,JPY
19305,Sale,4006.76,2021-02-24,EUR
19306,Sale,484.31,2020-01-13,GBP
19307,Sale,8730.85,2022-12-08,JPY
19308,Refund,8999.13,2021-05-15,USD
19309,Purchase,3426.39,2024-01-22,EUR
19310,Payment,1800.92,2022-08-29,JPY
19311,Refund,787.07,2019-11-29,EUR
19312,Payment,5713.66,2022-12-10,EUR
19313,Refund,9847.67,2020-03-10,USD
19314,Sale,4642.6,2020-04-17,AUD
19315,Payment,198.29,2023-03-21,USD
19316,Purchase,8991.06,2020-07-13,GBP
19317,Sale,6813.44,2023-04-07,AUD
19318,Sale,1633.13,2019-11-08,GBP
19319,Sale,3448.88,2020-10-20,AUD
19320,Purchase,4575.21,2021-05-13,EUR
19321,Refund,5264.61,2022-04-07,JPY
19322,Payment,8890.34,2021-09-09,GBP
19323,Refund,8329.51,2019-10-20,JPY
19324,Sale,510.13,2024-05-12,AUD
19325,Purchase,4382.91,2022-04-03,JPY
19326,Refund,3806.08,2021-08-14,JPY
19327,Sale,7321.51,2021-01-07,USD
19328,Refund,3692.3,2023-09-10,AUD
19329,Sale,4201.28,2022-08-16,USD
19330,Refund,7414.67,2020-05-21,JPY
19331,Payment,5317.0,2020-11-26,USD
19332,Purchase,5053.05,2023-05-05,GBP
19333,Payment,5850.2,2022-11-17,AUD
19334,Payment,2127.21,2021-03-11,USD
19335,Payment,9904.42,2024-02-18,JPY
19336,Purchase,1075.55,2023-04-14,AUD
19337,Purchase,4640.36,2020-10-03,AUD
19338,Payment,8598.27,2023-06-19,JPY
19339,Sale,1133.83,2020-08-16,EUR
19340,Sale,5432.99,2020-12-03,GBP
19341,Refund,9093.01,2021-07-18,EUR
19342,Refund,3184.11,2023-01-16,JPY
19343,Purchase,8206.57,2022-09-03,GBP
19344,Sale,4262.38,2022-11-13,GBP
19345,Refund,8157.14,2021-12-01,EUR
19346,Refund,1800.82,2024-05-24,EUR
19347,Purchase,4295.44,2022-09-14,EUR
19348,Purchase,9228.34,2024-03-20,AUD
19349,Refund,2707.18,2021-05-30,USD
19350,Sale,4832.92,2024-05-03,GBP
19351,Refund,7873.43,2024-05-30,GBP
19352,Purchase,4213.83,2020-09-17,EUR
19353,Purchase,5724.21,2021-08-24,GBP
19354,Refund,9488.28,2022-06-18,EUR
19355,Purchase,7495.69,2023-09-22,JPY
19356,Refund,9592.66,2022-03-30,GBP
19357,Sale,4127.08,2024-04-13,JPY
19358,Sale,7184.79,2023-05-10,AUD
19359,Refund,3759.25,2021-09-11,JPY
19360,Sale,1704.96,2020-06-13,EUR
19361,Refund,5041.22,2020-10-19,JPY
19362,Purchase,3228.89,2020-08-29,EUR
19363,Refund,2807.86,2019-10-30,AUD
19364,Payment,125.2,2023-08-21,JPY
19365,Sale,1829.05,2024-03-11,AUD
19366,Purchase,5226.14,2022-05-27,USD
19367,Payment,666.92,2021-03-02,USD
19368,Sale,4591.89,2023-12-20,GBP
19369,Sale,3463.73,2022-06-09,AUD
19370,Refund,4527.7,2024-07-10,EUR
19371,Sale,8554.64,2022-04-12,EUR
19372,Payment,9529.91,2021-06-11,JPY
19373,Refund,624.83,2023-01-13,AUD
19374,Payment,386.82,2021-11-04,GBP
19375,Sale,3421.84,2022-11-06,GBP
19376,Payment,3367.77,2024-06-07,EUR
19377,Sale,1219.39,2023-04-16,GBP
19378,Refund,4473.1,2024-07-23,GBP
19379,Payment,8169.72,2020-09-02,AUD
19380,Purchase,553.01,2022-12-01,AUD
19381,Payment,4034.59,2020-12-05,GBP
19382,Sale,4349.59,2022-09-06,USD
19383,Purchase,4285.92,2021-08-07,USD
19384,Payment,7786.67,2021-07-19,JPY
19385,Payment,9300.12,2021-08-24,EUR
19386,Purchase,5283.81,2022-04-23,AUD
19387,Refund,8553.54,2022-03-08,JPY
19388,Payment,6920.19,2020-10-01,AUD
19389,Payment,9756.14,2022-09-24,GBP
19390,Purchase,8899.44,2019-09-14,GBP
19391,Payment,4309.93,2024-03-07,USD
19392,Refund,6846.13,2019-11-07,AUD
19393,Sale,4659.61,2023-10-10,USD
19394,Refund,9586.96,2024-02-14,USD
19395,Payment,4978.08,2020-04-06,AUD
19396,Payment,2495.99,2022-01-24,AUD
19397,Refund,1719.04,2023-08-24,JPY
19398,Refund,5186.42,2020-06-22,EUR
19399,Payment,4832.94,2023-04-20,GBP
19400,Refund,7159.15,2019-08-30,USD
19401,Payment,7336.58,2024-06-10,USD
19402,Refund,1682.65,2022-03-23,USD
19403,Refund,4725.2,2023-04-24,JPY
19404,Sale,5312.71,2023-03-06,JPY
19405,Purchase,5120.58,2022-02-13,GBP
19406,Payment,4580.82,2020-11-18,EUR
19407,Payment,469.73,2023-11-28,GBP
19408,Refund,3740.85,2024-03-23,GBP
19409,Payment,8351.53,2023-05-06,JPY
19410,Payment,1058.37,2021-10-27,USD
19411,Sale,8438.25,2021-05-24,AUD
19412,Refund,18.77,2020-11-30,JPY
19413,Sale,2834.14,2021-01-02,GBP
19414,Sale,1541.87,2024-04-26,AUD
19415,Refund,7139.16,2021-10-27,EUR
19416,Purchase,1127.73,2024-07-13,GBP
19417,Payment,6019.85,2020-08-08,AUD
19418,Purchase,8641.77,2019-08-24,JPY
19419,Purchase,7298.08,2023-11-23,JPY
19420,Sale,5377.96,2020-04-11,EUR
19421,Refund,2898.31,2020-10-13,GBP
19422,Payment,4596.31,2023-02-08,USD
19423,Purchase,5909.89,2022-04-29,JPY
19424,Refund,3801.18,2021-05-16,USD
19425,Payment,9903.53,2021-07-04,GBP
19426,Payment,2531.44,2022-06-23,AUD
19427,Payment,3644.8,2024-02-10,USD
19428,Purchase,9881.56,2022-07-04,JPY
19429,Refund,6236.16,2020-04-27,AUD
19430,Payment,1062.14,2022-07-09,JPY
19431,Sale,9476.27,2022-06-03,GBP
19432,Payment,288.38,2023-01-30,GBP
19433,Purchase,1238.95,2021-01-28,AUD
19434,Payment,1609.78,2019-08-16,USD
19435,Purchase,9255.35,2020-01-27,EUR
19436,Purchase,7184.31,2022-12-22,JPY
19437,Refund,864.31,2020-10-28,JPY
19438,Sale,2041.54,2020-11-05,JPY
19439,Sale,5288.44,2020-01-12,USD
19440,Sale,7781.5,2022-09-02,AUD
19441,Refund,9931.59,2023-06-21,EUR
19442,Refund,827.03,2023-08-03,AUD
19443,Payment,4728.21,2020-10-28,JPY
19444,Sale,138.1,2022-08-05,EUR
19445,Sale,8872.59,2021-07-10,USD
19446,Payment,3326.44,2020-06-23,USD
19447,Payment,7761.53,2020-08-31,GBP
19448,Payment,343.4,2022-01-04,USD
19449,Payment,5581.69,2022-06-12,USD
19450,Payment,2406.02,2021-05-13,USD
19451,Refund,3914.7,2022-08-25,JPY
19452,Sale,8505.06,2024-04-13,EUR
19453,Refund,6962.13,2022-10-25,GBP
19454,Refund,9473.5,2022-04-01,AUD
19455,Purchase,2566.49,2024-03-11,USD
19456,Sale,5370.71,2021-01-21,EUR
19457,Sale,5811.77,2022-07-18,GBP
19458,Purchase,3275.37,2021-06-01,JPY
19459,Sale,1476.17,2024-05-03,GBP
19460,Payment,8878.3,2024-02-02,AUD
19461,Sale,8215.7,2020-03-08,GBP
19462,Payment,8273.8,2023-01-13,JPY
19463,Refund,1321.65,2019-10-08,USD
19464,Payment,1849.22,2021-10-01,AUD
19465,Refund,1437.6,2020-04-16,AUD
19466,Sale,2062.2,2021-01-15,USD
19467,Payment,82.37,2022-06-02,JPY
19468,Payment,6949.53,2019-08-26,AUD
19469,Purchase,6581.62,2019-12-30,USD
19470,Purchase,1137.0,2024-05-16,GBP
19471,Purchase,316.27,2020-12-26,USD
19472,Payment,4989.59,2020-12-02,USD
19473,Purchase,9311.23,2019-10-12,EUR
19474,Sale,1757.14,2022-05-11,EUR
19475,Payment,1226.94,2020-07-06,EUR
19476,Purchase,632.04,2022-03-14,EUR
19477,Payment,2328.78,2023-09-08,GBP
19478,Sale,9462.8,2022-01-01,USD
19479,Refund,2263.75,2021-02-27,JPY
19480,Payment,2613.84,2021-01-16,GBP
19481,Sale,3648.98,2021-08-22,AUD
19482,Payment,4867.86,2022-05-11,EUR
19483,Sale,4469.01,2020-09-11,USD
19484,Sale,917.59,2019-10-21,GBP
19485,Refund,6831.32,2021-11-15,USD
19486,Purchase,2599.91,2024-05-07,GBP
19487,Payment,3789.56,2022-10-01,JPY
19488,Purchase,8919.33,2023-10-15,USD
19489,Purchase,8769.32,2021-02-04,USD
19490,Refund,9552.21,2020-08-15,GBP
19491,Refund,1034.01,2022-09-24,USD
19492,Payment,86.53,2019-12-17,GBP
19493,Refund,4089.98,2022-01-28,USD
19494,Refund,7881.83,2024-06-10,EUR
19495,Sale,8901.18,2023-09-26,EUR
19496,Refund,2772.09,2023-02-14,GBP
19497,Sale,891.19,2022-04-29,AUD
19498,Sale,247.17,2023-12-18,USD
19499,Sale,1571.62,2023-03-05,EUR
19500,Sale,1783.15,2019-09-15,AUD
19501,Refund,2928.73,2021-08-12,AUD
19502,Sale,6229.32,2022-05-05,AUD
19503,Payment,3997.75,2020-05-09,EUR
19504,Sale,5749.73,2020-01-25,AUD
19505,Purchase,5393.94,2024-02-24,USD
19506,Refund,924.61,2023-07-01,AUD
19507,Sale,9583.13,2023-05-05,JPY
19508,Sale,9018.95,2021-05-22,GBP
19509,Payment,4867.5,2020-08-21,EUR
19510,Sale,1183.12,2020-02-12,USD
19511,Payment,7544.81,2024-03-03,AUD
19512,Purchase,3241.32,2021-04-01,JPY
19513,Refund,2185.34,2021-08-23,USD
19514,Refund,6096.94,2022-11-12,GBP
19515,Refund,2624.62,2024-07-12,AUD
19516,Payment,2800.59,2020-02-28,EUR
19517,Payment,3549.9,2020-06-11,EUR
19518,Sale,8975.89,2020-10-13,USD
19519,Purchase,2435.36,2020-04-07,AUD
19520,Purchase,6123.12,2019-10-26,EUR
19521,Sale,7438.94,2023-04-14,GBP
19522,Sale,8366.32,2021-09-17,JPY
19523,Payment,3532.79,2024-02-03,JPY
19524,Payment,7375.88,2022-03-18,USD
19525,Payment,1783.64,2019-10-12,USD
19526,Payment,6572.69,2023-06-25,USD
19527,Purchase,5208.44,2022-06-01,GBP
19528,Sale,3879.6,2022-05-05,USD
19529,Refund,9807.53,2023-11-02,AUD
19530,Refund,7952.64,2023-11-16,EUR
19531,Payment,7086.14,2022-09-10,USD
19532,Sale,7789.33,2022-11-13,USD
19533,Sale,8364.71,2021-01-31,GBP
19534,Refund,1958.96,2022-09-30,USD
19535,Purchase,2320.0,2023-10-02,EUR
19536,Purchase,5656.35,2022-05-20,JPY
19537,Purchase,2517.06,2020-07-30,AUD
19538,Sale,5889.13,2020-01-24,GBP
19539,Refund,3993.41,2021-07-10,GBP
19540,Purchase,6838.03,2023-11-24,JPY
19541,Purchase,8172.31,2019-12-01,EUR
19542,Purchase,8165.27,2020-05-30,USD
19543,Payment,8203.95,2022-10-16,AUD
19544,Sale,5042.51,2022-01-27,AUD
19545,Payment,1735.33,2022-07-06,EUR
19546,Purchase,7060.61,2020-10-08,AUD
19547,Sale,2444.6,2023-02-21,USD
19548,Sale,421.13,2020-07-11,USD
19549,Refund,2393.39,2023-12-27,JPY
19550,Sale,5238.92,2023-10-04,AUD
19551,Purchase,8562.23,2022-12-13,JPY
19552,Refund,1578.54,2023-06-17,JPY
19553,Sale,7185.71,2021-08-21,USD
19554,Refund,6687.63,2023-08-09,AUD
19555,Sale,4946.15,2024-05-08,AUD
19556,Purchase,4008.7,2020-02-21,EUR
19557,Payment,2156.07,2021-05-01,AUD
19558,Payment,8645.66,2023-12-23,GBP
19559,Purchase,921.77,2020-03-03,JPY
19560,Refund,1196.06,2019-10-06,JPY
19561,Sale,735.06,2021-12-19,JPY
19562,Purchase,6648.28,2020-07-26,EUR
19563,Sale,7087.51,2023-09-22,EUR
19564,Payment,8764.99,2021-01-16,USD
19565,Purchase,3827.94,2022-02-21,JPY
19566,Sale,9712.43,2024-06-18,USD
19567,Purchase,6204.18,2021-07-09,EUR
19568,Payment,3711.04,2019-12-13,GBP
19569,Refund,1847.27,2019-11-10,EUR
19570,Refund,5830.52,2022-09-12,AUD
19571,Sale,4273.11,2022-04-22,GBP
19572,Refund,688.25,2024-01-27,JPY
19573,Purchase,86.86,2023-04-19,EUR
19574,Payment,9387.97,2020-08-20,JPY
19575,Purchase,707.5,2023-08-04,JPY
19576,Sale,7487.32,2023-09-11,EUR
19577,Refund,7998.01,2021-11-24,AUD
19578,Payment,8269.42,2022-07-23,AUD
19579,Refund,6394.83,2022-08-10,JPY
19580,Refund,4276.68,2021-05-03,JPY
19581,Refund,4613.22,2020-09-07,EUR
19582,Payment,7685.73,2024-06-18,EUR
19583,Sale,8178.12,2024-01-31,GBP
19584,Refund,5342.59,2023-08-03,GBP
19585,Sale,5780.37,2020-07-03,JPY
19586,Payment,4575.59,2022-05-22,EUR
19587,Payment,2738.51,2023-08-20,GBP
19588,Payment,7264.02,2023-11-14,JPY
19589,Purchase,4021.9,2023-11-02,JPY
19590,Sale,1277.3,2024-07-13,AUD
19591,Purchase,3850.24,2020-12-22,AUD
19592,Payment,7217.22,2024-01-24,AUD
19593,Sale,9627.64,2019-09-22,AUD
19594,Refund,4216.91,2021-06-01,EUR
19595,Payment,753.57,2024-03-08,GBP
19596,Payment,8523.82,2021-07-26,EUR
19597,Payment,447.87,2023-12-14,EUR
19598,Payment,8629.05,2021-05-21,JPY
19599,Sale,176.54,2021-12-28,AUD
19600,Purchase,5830.67,2021-05-31,USD
19601,Payment,9746.23,2023-03-17,EUR
19602,Refund,9721.86,2019-10-18,USD
19603,Payment,3601.48,2022-09-21,EUR
19604,Refund,5087.21,2021-03-17,JPY
19605,Purchase,6283.3,2022-10-06,GBP
19606,Refund,2005.22,2021-09-21,EUR
19607,Sale,1496.11,2021-11-06,GBP
19608,Payment,3381.31,2020-06-07,EUR
19609,Sale,2047.12,2022-04-18,GBP
19610,Payment,4995.15,2022-09-01,AUD
