id,type,amount,date,currency
17550,Sale,4019.83,2021-11-21,GBP
17551,Sale,8021.64,2020-08-15,USD
17552,Sale,2446.53,2023-02-02,USD
17553,Purchase,2324.88,2022-12-15,JPY
17554,Refund,4603.38,2024-07-14,EUR
17555,Sale,7928.44,2020-04-27,AUD
17556,Sale,4854.05,2020-09-15,GBP
17557,Purchase,6523.2,2021-07-08,AUD
17558,Refund,8779.82,2023-02-18,GBP
17559,Payment,4199.11,2023-08-27,USD
17560,Refund,8155.13,2021-09-17,AUD
17561,Sale,2771.61,2020-08-09,EUR
17562,Payment,2879.19,2020-11-13,EUR
17563,Refund,7671.62,2020-05-27,EUR
17564,Sale,2201.41,2021-06-12,AUD
17565,Payment,424.15,2023-10-30,GBP
17566,Payment,6563.56,2021-09-20,EUR
17567,Purchase,7179.25,2023-09-19,GBP
17568,Refund,8095.21,2020-05-26,EUR
17569,Refund,4315.6,2020-10-22,GBP
17570,Sale,5701.53,2022-03-17,EUR
17571,Purchase,1918.48,2020-11-18,AUD
17572,Purchase,4859.2,2021-08-19,EUR
17573,Sale,4925.86,2020-09-20,USD
17574,Refund,6235.51,2019-10-14,AUD
17575,Purchase,8709.46,2023-11-30,EUR
17576,Refund,1715.09,2020-02-13,AUD
17577,Payment,3524.75,2024-02-13,EUR
17578,Refund,6021.53,2021-03-03,JPY
17579,Payment,3802.58,2020-12-11,EUR
17580,Refund,9646.8,2022-11-23,GBP
17581,Sale,8652.78,2023-08-09,USD
17582,Payment,5467.57,2023-08-05,JPY
17583,Purchase,7761.78,2021-12-10,JPY
17584,Sale,73.87,2020-03-22,GBP
17585,Purchase,9730.42,2021-01-11,JPY
17586,Refund,2139.77,2022-03-28,USD
17587,Refund,9261.66,2021-07-13,EUR
17588,Refund,2351.9,2023-09-09,EUR
17589,Refund,2546.18,2021-03-04,GBP
17590,Refund,8817.47,2021-01-12,EUR
17591,Purchase,3885.0,2022-02-07,USD
17592,Payment,9245.49,2020-10-01,USD
17593,Purchase,4017.25,2024-03-04,AUD
17594,Payment,5338.3,2022-04-30,USD
17595,Refund,5277.9,2022-11-20,AUD
17596,Refund,8472.0,2022-03-02,EUR
17597,Purchase,3631.22,2022-01-27,GBP
17598,Sale,7833.94,2022-04-18,GBP
17599,Payment,9004.66,2023-12-20,GBP
17600,Purchase,4958.7,2020-01-14,GBP
17601,Payment,7860.68,2020-03-12,USD
17602,Refund,3269.46,2021-01-26,AUD
17603,Payment,1613.32,2022-11-17,EUR
17604,Refund,6864.36,2021-08-12,USD
17605,Sale,3805.56,2021-09-01,GBP
17606,Sale,601.73,2021-04-13,USD
17607,Purchase,3895.87,2019-11-26,GBP
17608,Payment,8525.85,2020-03-16,USD
17609,Payment,4748.44,2020-12-19,EUR
17610,Payment,1084.16,2023-07-30,EUR
17611,Refund,6517.27,2021-05-07,EUR
17612,Purchase,529.77,2022-11-14,JPY
17613,Payment,4694.54,2020-10-11,EUR
17614,Payment,1387.33,2021-10-31,GBP
17615,Purchase,7362.26,2023-11-26,GBP
17616,Sale,3272.82,2022-08-19,EUR
17617,Payment,2267.54,2023-09-07,USD
17618,Sale,4875.11,2021-10-16,USD
17619,Refund,2467.43,2024-01-08,EUR
17620,Refund,4594.64,2023-02-27,EUR
17621,Sale,8767.35,2022-09-04,USD
17622,Purchase,5709.98,2024-03-04,AUD
17623,Sale,4397.65,2023-09-18,USD
17624,Payment,1586.09,2020-03-05,GBP
17625,Purchase,2243.74,2021-11-02,JPY
17626,Payment,6815.39,2020-09-22,GBP
17627,Refund,5585.6,2023-12-31,JPY
17628,Refund,5706.54,2022-10-14,EUR
17629,Refund,5992.24,2021-06-28,USD
17630,Refund,6501.93,2023-09-13,EUR
17631,Purchase,4632.7,2022-11-15,GBP
17632,Sale,6580.9,2019-12-23,AUD
17633,Purchase,1853.54,2020-05-06,EUR
17634,Refund,5138.58,2020-02-27,EUR
17635,Refund,2729.69,2021-08-23,GBP
17636,Refund,3327.39,2024-06-17,EUR
17637,Purchase,7587.12,2024-06-15,AUD
17638,Refund,4888.81,2019-08-23,AUD
17639,Sale,5846.5,2023-11-24,AUD
17640,Purchase,6580.91,2023-03-04,USD
17641,Sale,7653.97,2023-03-26,EUR
17642,Refund,7206.08,2019-10-15,EUR
17643,Payment,7371.34,2023-05-12,JPY
17644,Sale,8293.21,2022-04-18,JPY
17645,Refund,6119.92,2023-11-21,USD
17646,Payment,5701.84,2020-07-15,USD
17647,Payment,4764.55,2023-10-11,JPY
17648,Sale,7963.24,2023-05-30,USD
17649,Payment,5768.32,2021-10-17,AUD
17650,Refund,9956.49,2024-05-03,AUD
17651,Purchase,4585.56,2020-08-02,JPY
17652,Payment,903.9,2021-05-29,GBP
17653,Sale,7773.97,2024-02-23,GBP
17654,Refund,8165.54,2023-11-18,GBP
17655,Purchase,5973.69,2024-02-05,JPY
17656,Sale,105.72,2021-04-05,USD
17657,Purchase,1028.86,2019-09-27,USD
17658,Purchase,9276.9,2024-07-15,GBP
17659,Refund,9413.35,2020-03-03,EUR
17660,Refund,8752.19,2022-03-26,EUR
17661,Refund,6643.29,2020-07-21,GBP
17662,Purchase,3551.06,2021-11-11,AUD
17663,Payment,4025.24,2024-08-02,EUR
17664,Refund,5647.79,2021-01-19,JPY
17665,Refund,4354.26,2024-06-16,AUD
17666,Payment,5243.73,2023-05-01,AUD
17667,Sale,9616.22,2023-06-04,JPY
17668,Payment,6322.85,2023-01-27,JPY
17669,Payment,1894.89,2023-06-26,AUD
17670,Payment,5178.33,2021-10-05,USD
17671,Sale,7575.25,2022-06-30,JPY
17672,Refund,4623.95,2022-05-15,EUR
17673,Sale,9412.48,2020-09-10,EUR
17674,Refund,2537.73,2021-01-28,EUR
17675,Sale,8047.1,2021-04-18,GBP
17676,Refund,6441.59,2021-05-29,JPY
17677,Purchase,1167.96,2021-07-22,EUR
17678,Refund,1435.86,2020-12-31,USD
17679,Payment,6081.99,2020-01-01,GBP
17680,Purchase,1632.08,2020-08-19,JPY
17681,Payment,2990.45,2024-07-30,JPY
17682,Purchase,5698.23,2020-02-09,AUD
17683,Sale,4325.0,2023-01-04,USD
17684,Refund,1934.66,2020-04-02,USD
17685,Purchase,4816.88,2021-01-28,GBP
17686,Payment,7326.01,2022-12-02,GBP
17687,Refund,9974.8,2021-01-16,USD
17688,Purchase,1054.86,2024-01-20,EUR
17689,Payment,1056.11,2022-02-24,EUR
17690,Payment,1320.2,2024-02-22,GBP
17691,Payment,2955.53,2022-03-14,USD
17692,Sale,4296.91,2022-12-08,AUD
17693,Payment,7577.21,2023-07-15,USD
17694,Sale,82.02,2024-02-18,GBP
17695,Purchase,5785.58,2021-12-07,USD
17696,Purchase,9329.94,2024-03-07,EUR
17697,Sale,8057.04,2021-06-23,AUD
17698,Payment,4227.3,2019-12-17,EUR
17699,Refund,7486.48,2021-06-29,USD
17700,Payment,1709.78,2023-02-18,AUD
17701,Sale,4897.87,2022-05-02,AUD
17702,Refund,3759.22,2022-01-18,EUR
17703,Purchase,9835.99,2022-05-11,GBP
17704,Refund,5958.69,2019-08-12,USD
17705,Sale,732.28,2023-12-10,AUD
17706,Refund,9998.28,2022-08-20,JPY
17707,Sale,3936.86,2024-01-20,JPY
17708,Purchase,8930.41,2020-06-13,USD
17709,Refund,7117.8,2023-04-27,JPY
17710,Payment,6267.49,2020-12-27,EUR
17711,Refund,20.79,2023-09-26,EUR
17712,Purchase,2154.54,2024-04-04,AUD
17713,Refund,2044.36,2022-05-22,GBP
17714,Purchase,7047.87,2021-05-31,AUD
17715,Payment,4012.0,2021-08-28,EUR
17716,Payment,5136.32,2023-08-21,GBP
17717,Sale,841.33,2024-08-04,JPY
17718,Sale,6434.68,2023-11-06,EUR
17719,Sale,6522.25,2023-04-26,AUD
17720,Payment,2646.9,2021-11-22,EUR
17721,Payment,5159.17,2021-01-02,EUR
17722,Payment,9939.54,2021-05-14,AUD
17723,Purchase,2379.31,2022-10-23,USD
17724,Purchase,2671.21,2020-09-19,EUR
17725,Purchase,2707.33,2022-05-02,USD
17726,Purchase,1950.63,2022-05-26,GBP
17727,Purchase,9478.26,2023-03-07,JPY
17728,Refund,2318.47,2023-04-17,USD
17729,Sale,8780.03,2021-11-29,JPY
17730,Payment,4610.84,2019-09-22,AUD
17731,Refund,9542.49,2021-12-31,GBP
17732,Purchase,5739.76,2022-01-27,EUR
17733,Refund,3816.26,2021-04-21,USD
17734,Payment,9623.72,2023-02-15,GBP
17735,Sale,6730.86,2021-06-24,JPY
17736,Sale,1045.69,2024-07-31,GBP
17737,Purchase,7890.34,2022-09-10,JPY
17738,Sale,3468.84,2023-12-20,JPY
17739,Refund,9229.96,2023-03-26,JPY
17740,Refund,8688.41,2022-08-20,USD
17741,Sale,396.93,2023-05-30,USD
17742,Payment,2403.57,2021-01-28,JPY
17743,Purchase,1333.25,2023-08-24,EUR
17744,Refund,357.74,2021-05-03,AUD
17745,Sale,8463.38,2019-08-07,GBP
17746,Purchase,9184.42,2022-05-29,GBP
17747,Payment,5199.34,2023-05-16,USD
17748,Sale,8395.05,2019-11-21,JPY
17749,Refund,55.58,2022-02-16,GBP
17750,Purchase,7838.47,2023-09-17,USD
17751,Refund,1729.56,2022-01-09,USD
17752,Refund,5913.96,2022-04-27,GBP
17753,Sale,6269.25,2021-04-02,USD
17754,Purchase,4816.92,2021-08-23,AUD
17755,Refund,9466.09,2024-03-09,AUD
17756,Payment,4123.73,2019-08-17,JPY
17757,Sale,2517.09,2023-06-06,JPY
17758,Purchase,9598.72,2022-07-13,AUD
17759,Refund,3085.87,2023-10-08,USD
17760,Purchase,7413.29,2020-11-09,AUD
17761,Sale,3106.51,2020-07-08,USD
17762,Refund,5549.29,2021-12-14,AUD
17763,Refund,8862.0,2023-04-13,EUR
17764,Sale,4295.24,2023-01-13,EUR
17765,Purchase,1043.44,2021-09-22,JPY
17766,Purchase,8286.78,2022-05-12,GBP
17767,Purchase,3245.14,2021-07-13,AUD
17768,Purchase,4624.66,2024-05-13,JPY
17769,Refund,5032.52,2022-10-13,GBP
17770,Sale,9648.61,2020-06-13,USD
17771,Sale,6644.86,2021-05-01,EUR
17772,Payment,4239.04,2019-10-18,EUR
17773,Sale,9707.42,2022-05-07,AUD
17774,Purchase,4034.71,2021-01-10,GBP
17775,Refund,3088.84,2021-07-08,EUR
17776,Refund,9403.03,2023-07-06,EUR
17777,Payment,7707.95,2022-11-28,GBP
17778,Sale,1003.33,2020-12-16,GBP
17779,Refund,2120.93,2021-03-09,GBP
17780,Refund,7053.66,2021-03-04,GBP
17781,Purchase,9899.74,2024-06-03,AUD
17782,Refund,82.41,2024-06-21,JPY
17783,Sale,1569.59,2021-07-13,GBP
17784,Purchase,8991.37,2023-10-18,GBP
17785,Payment,9646.59,2024-06-26,EUR
17786,Sale,7271.45,2019-11-23,JPY
17787,Refund,8439.33,2022-02-17,JPY
17788,Purchase,2531.93,2022-12-16,GBP
17789,Payment,8374.17,2020-10-08,AUD
17790,Payment,7585.02,2023-09-13,USD
17791,Payment,4273.46,2022-10-09,AUD
17792,Refund,9339.17,2022-08-12,AUD
17793,Payment,3081.32,2021-01-14,AUD
17794,Purchase,1939.67,2022-08-02,AUD
17795,Purchase,1823.0,2019-09-28,USD
17796,Sale,3648.8,2021-09-29,USD
17797,Purchase,471.51,2022-07-26,EUR
17798,Refund,722.93,2021-03-17,JPY
17799,Refund,5816.37,2022-04-14,JPY
17800,Purchase,4428.35,2024-05-03,GBP
17801,Payment,2709.03,2020-01-23,JPY
17802,Payment,5558.24,2022-07-19,EUR
17803,Refund,2665.79,2021-07-25,EUR
17804,Refund,2770.65,2023-07-18,EUR
17805,Purchase,485.49,2024-04-29,JPY
17806,Payment,9218.64,2020-06-08,JPY
17807,Purchase,7395.78,2020-11-15,AUD
17808,Sale,7045.94,2022-09-10,USD
17809,Purchase,214.19,2022-04-13,AUD
17810,Payment,7255.58,2021-05-09,USD
17811,Refund,3434.85,2023-05-12,GBP
17812,Sale,972.78,2022-01-05,USD
17813,Payment,2037.47,2022-07-29,AUD
17814,Refund,8264.69,2019-10-28,GBP
17815,Refund,2671.24,2020-04-25,EUR
17816,Refund,8272.64,2020-02-03,EUR
17817,Sale,5295.81,2021-09-15,AUD
17818,Purchase,7405.06,2022-01-16,EUR
17819,Payment,8504.26,2022-10-27,EUR
17820,Payment,9500.46,2024-03-24,USD
17821,Purchase,6932.4,2024-03-19,EUR
17822,Sale,9693.74,2021-05-20,EUR
17823,Sale,2501.95,2020-12-20,GBP
17824,Payment,9125.12,2020-11-19,GBP
17825,Sale,6006.46,2020-07-07,GBP
17826,Sale,7239.05,2021-12-07,JPY
17827,Refund,7870.47,2022-08-27,JPY
17828,Payment,9619.82,2020-05-08,JPY
17829,Sale,1158.75,2019-10-18,USD
17830,Sale,1013.96,2019-09-04,USD
17831,Refund,1550.24,2021-04-15,AUD
17832,Payment,5792.34,2023-08-08,USD
17833,Refund,1877.25,2022-05-21,GBP
17834,Purchase,8740.54,2024-02-26,GBP
17835,Sale,3853.86,2021-10-20,EUR
17836,Payment,7560.36,2020-06-26,EUR
17837,Refund,2249.74,2024-01-03,GBP
17838,Purchase,216.65,2022-01-27,JPY
17839,Payment,9139.29,2021-08-11,EUR
17840,Sale,6763.96,2024-03-27,USD
17841,Sale,581.12,2023-12-15,USD
17842,Payment,2484.13,2022-12-18,GBP
17843,Refund,6663.91,2023-05-01,USD
17844,Refund,2017.62,2019-12-28,AUD
17845,Refund,1029.42,2023-08-26,EUR
17846,Purchase,1475.93,2019-11-23,USD
17847,Purchase,8457.41,2023-12-26,GBP
17848,Sale,6387.27,2023-01-16,USD
17849,Refund,7032.68,2020-05-05,EUR
17850,Sale,8171.62,2023-01-25,EUR
17851,Payment,5445.97,2022-10-04,GBP
17852,Payment,7211.98,2021-08-28,GBP
17853,Refund,6379.23,2022-02-09,USD
17854,Refund,9785.99,2019-10-27,JPY
17855,Refund,1701.64,2021-08-04,USD
17856,Payment,1675.65,2024-06-10,GBP
17857,Refund,4690.2,2024-06-08,USD
17858,Refund,5087.45,2023-12-17,USD
17859,Payment,5787.57,2023-02-25,USD
17860,Payment,8897.5,2022-04-06,JPY
17861,Purchase,1439.22,2023-04-08,GBP
17862,Purchase,5060.48,2024-03-21,USD
17863,Purchase,4253.88,2023-02-18,AUD
17864,Payment,4151.03,2021-05-27,USD
17865,Payment,2374.15,2021-12-05,EUR
17866,Refund,2320.16,2023-12-17,GBP
17867,Refund,3705.65,2022-11-12,JPY
17868,Refund,1994.13,2021-10-28,EUR
17869,Payment,8502.52,2020-12-01,GBP
17870,Purchase,255.67,2020-10-06,AUD
17871,Payment,8070.1,2019-08-20,EUR
17872,Sale,7731.03,2020-04-19,JPY
17873,Refund,9571.49,2023-02-05,GBP
17874,Payment,5676.83,2023-04-19,USD
17875,Refund,7663.77,2023-11-11,EUR
17876,Sale,4401.84,2021-06-03,AUD
17877,Purchase,2013.09,2022-12-25,USD
17878,Purchase,5195.11,2024-06-13,AUD
17879,Sale,6387.67,2024-02-01,EUR
17880,Sale,3707.55,2024-05-10,USD
17881,Payment,662.45,2023-09-11,USD
17882,Sale,897.16,2024-05-16,AUD
17883,Refund,9929.22,2020-10-18,GBP
17884,Refund,8009.37,2024-06-01,GBP
17885,Payment,3484.17,2023-03-17,AUD
17886,Purchase,94.15,2022-04-14,AUD
17887,Sale,137.9,2022-01-16,AUD
17888,Sale,6755.77,2020-12-15,GBP
17889,Sale,5391.16,2020-05-28,USD
17890,Payment,4640.2,2020-03-07,USD
17891,Purchase,7857.74,2024-06-05,JPY
17892,Payment,3469.97,2021-04-22,USD
17893,Refund,118.45,2023-04-02,AUD
17894,Refund,3289.06,2021-03-11,GBP
17895,Sale,2422.41,2024-07-19,GBP
17896,Sale,2721.68,2022-01-24,EUR
17897,Purchase,3765.43,2022-05-05,JPY
17898,Sale,5715.28,2022-01-30,AUD
17899,Sale,9426.18,2022-04-21,GBP
17900,Refund,5705.89,2019-10-02,USD
17901,Purchase,3003.94,2023-12-01,EUR
17902,Payment,9881.91,2023-03-05,AUD
17903,Payment,9825.31,2023-05-15,USD
17904,Payment,944.17,2020-01-02,JPY
17905,Payment,1798.67,2021-01-02,JPY
17906,Payment,1161.2,2022-01-13,AUD
17907,Payment,2845.99,2020-11-03,USD
17908,Payment,3059.09,2021-09-06,JPY
17909,Sale,9874.25,2019-09-24,AUD
17910,Sale,2640.75,2021-11-03,JPY
17911,Refund,4472.37,2023-10-30,EUR
17912,Sale,7588.84,2019-08-28,GBP
17913,Purchase,7414.24,2021-10-18,USD
17914,Sale,3708.38,2021-12-22,USD
17915,Sale,4044.33,2021-03-15,JPY
17916,Payment,2579.68,2021-07-07,USD
17917,Sale,1091.89,2021-11-22,GBP
17918,Refund,7923.66,2023-09-01,USD
17919,Refund,7692.79,2022-11-25,GBP
17920,Refund,1590.57,2023-07-03,JPY
17921,Sale,6273.47,2023-12-07,JPY
17922,Payment,2578.34,2023-04-29,JPY
17923,Sale,3475.89,2021-03-09,USD
17924,Sale,7868.24,2021-09-30,AUD
17925,Purchase,1366.83,2021-05-26,USD
17926,Refund,9405.28,2022-12-09,AUD
17927,Sale,5030.42,2024-02-29,GBP
17928,Purchase,2604.45,2019-09-23,AUD
17929,Purchase,9797.75,2024-01-20,JPY
17930,Sale,7318.95,2019-10-31,EUR
17931,Purchase,4707.46,2019-10-03,EUR
17932,Purchase,8483.36,2020-05-09,JPY
17933,Refund,3670.33,2024-07-11,USD
17934,Purchase,1434.88,2020-01-04,EUR
17935,Purchase,5858.49,2022-01-06,AUD
17936,Refund,120.23,2023-04-29,EUR
17937,Payment,4335.84,2023-08-22,GBP
17938,Purchase,6999.04,2021-04-21,USD
17939,Payment,6001.78,2023-08-30,USD
17940,Refund,8007.89,2019-08-26,JPY
17941,Payment,6539.83,2021-08-06,USD
17942,Refund,5112.05,2021-03-26,GBP
17943,Payment,1872.52,2021-12-22,GBP
17944,Purchase,920.26,2023-01-28,AUD
17945,Purchase,3444.51,2019-08-09,GBP
17946,Payment,1642.7,2021-09-16,AUD
17947,Purchase,4913.75,2024-05-04,USD
17948,Purchase,8095.96,2024-01-13,EUR
17949,Refund,1833.48,2021-03-01,EUR
17950,Sale,8706.6,2023-07-04,USD
17951,Sale,1945.05,2022-12-08,GBP
17952,Sale,2447.75,2021-09-13,AUD
17953,Purchase,5715.2,2022-11-18,JPY
17954,Payment,9633.71,2020-08-30,EUR
17955,Refund,1271.36,2024-05-30,USD
17956,Sale,3589.9,2024-02-11,GBP
17957,Refund,3818.87,2020-07-27,USD
17958,Payment,8288.61,2024-04-19,EUR
17959,Purchase,9329.13,2024-07-26,GBP
17960,Sale,1692.22,2019-08-28,GBP
17961,Refund,3628.37,2021-09-11,USD
17962,Payment,4175.74,2022-12-07,AUD
17963,Sale,7357.59,2019-10-08,USD
17964,Sale,5062.59,2024-03-08,AUD
17965,Purchase,4457.83,2023-08-06,USD
17966,Purchase,5930.14,2022-09-20,JPY
17967,Sale,9086.46,2024-04-27,GBP
17968,Purchase,2120.13,2023-09-11,EUR
17969,Sale,3937.97,2022-02-10,USD
17970,Sale,5235.76,2023-07-13,USD
17971,Refund,8830.69,2021-10-03,GBP
17972,Purchase,7724.57,2022-07-17,USD
17973,Payment,6580.76,2019-09-04,USD
17974,Refund,5951.94,2023-04-24,EUR
17975,Purchase,533.08,2023-02-20,AUD
17976,Payment,6016.4,2023-09-08,GBP
17977,Refund,191.57,2021-01-28,GBP
17978,Purchase,2637.13,2023-07-01,USD
17979,Sale,3587.55,2020-01-26,JPY
17980,Payment,5730.68,2021-05-30,GBP
17981,Purchase,6064.04,2021-01-06,GBP
17982,Sale,2698.91,2023-01-22,JPY
17983,Purchase,2999.7,2024-07-10,USD
17984,Payment,8387.72,2022-04-01,AUD
17985,Sale,1054.78,2020-02-27,AUD
17986,Payment,2834.71,2021-08-10,USD
17987,Purchase,2105.33,2023-04-14,JPY
17988,Refund,4827.37,2020-08-11,GBP
17989,Sale,3078.22,2021-05-06,AUD
17990,Payment,9116.1,2022-07-04,JPY
17991,Purchase,9023.54,2021-03-04,GBP
17992,Refund,5943.88,2023-04-11,EUR
17993,Purchase,4243.86,2021-06-10,JPY
17994,Purchase,2237.94,2021-11-22,JPY
17995,Purchase,6399.95,2021-09-09,USD
17996,Sale,3213.58,2022-06-19,EUR
17997,Purchase,2075.62,2022-05-05,USD
17998,Purchase,8080.16,2024-05-25,GBP
17999,Purchase,5290.15,2020-10-12,AUD
18000,Payment,5768.22,2019-12-19,AUD
18001,Refund,4085.37,2024-08-05,USD
18002,Refund,3430.44,2023-07-27,EUR
18003,Refund,6394.76,2023-12-20,GBP
18004,Purchase,5619.22,2023-07-16,GBP
18005,Payment,95.91,2024-01-05,EUR
18006,Sale,6113.41,2020-11-28,JPY
18007,Refund,258.43,2022-01-03,GBP
18008,Sale,2023.9,2020-02-04,USD
18009,Sale,9357.09,2019-09-07,USD
18010,Payment,3803.39,2021-10-19,JPY
18011,Purchase,7090.36,2021-07-25,JPY
18012,Purchase,8143.77,2020-09-11,JPY
18013,Refund,9302.04,2023-02-21,USD
18014,Purchase,4132.28,2019-10-25,AUD
18015,Payment,1722.62,2021-10-08,AUD
18016,Refund,160.4,2020-02-08,EUR
18017,Payment,2276.39,2021-12-08,USD
18018,Sale,9601.24,2022-09-17,JPY
18019,Refund,4670.61,2020-06-07,JPY
18020,Payment,3065.9,2020-05-08,EUR
18021,Refund,2359.75,2020-05-01,JPY
18022,Purchase,778.23,2020-12-19,AUD
18023,Refund,464.87,2019-09-30,USD
18024,Purchase,6708.16,2024-07-21,EUR
18025,Sale,353.14,2021-02-10,USD
18026,Sale,9725.34,2020-12-22,EUR
18027,Sale,881.81,2021-12-11,JPY
18028,Purchase,1310.37,2023-01-29,JPY
18029,Sale,9418.63,2023-09-09,AUD
18030,Purchase,1108.74,2021-03-11,AUD
18031,Refund,7977.66,2021-07-31,USD
18032,Refund,9158.22,2021-01-11,JPY
18033,Payment,4584.88,2024-01-10,USD
18034,Refund,3294.32,2023-03-22,USD
18035,Purchase,6708.3,2024-07-10,JPY
18036,Refund,9949.84,2021-07-06,JPY
18037,Sale,3649.38,2023-11-30,USD
18038,Purchase,6210.62,2023-09-23,EUR
18039,Purchase,888.17,2024-06-15,GBP
18040,Refund,4799.34,2023-10-04,GBP
18041,Purchase,8658.93,2024-07-03,GBP
18042,Refund,7957.83,2023-10-02,EUR
18043,Payment,3240.83,2023-08-31,USD
18044,Purchase,5556.71,2024-03-23,JPY
18045,Sale,8238.22,2024-02-04,EUR
18046,Sale,8842.61,2021-11-26,AUD
18047,Purchase,505.71,2020-03-31,AUD
18048,Payment,5151.57,2020-01-20,GBP
18049,Purchase,6694.95,2020-12-23,JPY
18050,Payment,1916.71,2022-07-16,USD
18051,Refund,8906.19,2024-01-07,EUR
18052,Refund,8671.72,2019-11-22,EUR
18053,Payment,303.5,2023-04-02,AUD
18054,Payment,4007.82,2024-02-14,USD
18055,Sale,9473.26,2022-09-04,AUD
18056,Purchase,4590.05,2021-09-09,JPY
18057,Sale,2516.24,2024-06-07,AUD
18058,Sale,7525.1,2021-12-07,JPY
18059,Payment,938.96,2022-01-05,GBP
18060,Sale,989.97,2021-08-21,GBP
18061,Payment,3083.06,2024-04-30,USD
18062,Refund,6904.7,2023-04-23,USD
18063,Refund,9666.66,2022-01-26,USD
18064,Purchase,7040.25,2023-01-06,AUD
18065,Sale,3521.31,2021-04-24,JPY
18066,Payment,9652.66,2022-07-27,JPY
18067,Payment,2751.84,2024-01-17,AUD
18068,Payment,9152.1,2022-12-26,EUR
18069,Refund,4818.83,2020-03-18,JPY
18070,Refund,2303.11,2023-11-03,GBP
18071,Purchase,5516.8,2024-06-20,AUD
18072,Refund,339.3,2024-02-19,AUD
18073,Sale,5689.89,2024-08-03,GBP
18074,Purchase,2048.29,2023-01-24,USD
18075,Purchase,8218.01,2021-10-19,USD
18076,Purchase,2267.39,2021-06-30,JPY
18077,Refund,2285.02,2023-07-19,AUD
18078,Payment,3717.45,2021-08-14,EUR
18079,Sale,9022.14,2019-11-15,EUR
18080,Refund,3055.16,2020-11-10,JPY
18081,Purchase,9563.72,2023-05-02,USD
18082,Refund,3076.76,2020-06-19,AUD
18083,Sale,1286.98,2019-08-23,GBP
18084,Purchase,5306.59,2024-02-22,USD
18085,Purchase,245.55,2020-03-17,EUR
18086,Purchase,4937.53,2020-08-10,AUD
18087,Refund,2245.0,2022-07-06,GBP
18088,Sale,4237.32,2022-12-05,USD
18089,Payment,6816.53,2023-08-15,EUR
18090,Refund,8690.82,2022-06-24,GBP
18091,Refund,5416.24,2023-11-09,USD
18092,Payment,996.53,2023-08-18,EUR
18093,Purchase,6915.55,2019-09-08,AUD
18094,Payment,3654.98,2023-08-17,GBP
18095,Refund,5777.02,2023-09-08,EUR
18096,Refund,993.94,2024-05-01,AUD
18097,Refund,3829.13,2020-12-04,AUD
18098,Payment,5894.16,2023-02-04,USD
18099,Sale,7706.25,2019-10-19,AUD
18100,Purchase,154.98,2022-07-15,AUD
18101,Payment,6485.89,2023-01-15,JPY
18102,Refund,2965.22,2020-01-01,JPY
18103,Sale,1991.57,2024-01-01,USD
18104,Sale,2781.01,2024-02-17,JPY
18105,Refund,5423.69,2021-09-09,USD
18106,Refund,173.43,2023-09-05,AUD
18107,Purchase,6093.8,2024-06-18,USD
18108,Sale,8505.39,2020-11-07,USD
18109,Purchase,7798.59,2020-07-19,USD
18110,Purchase,1225.72,2021-09-01,EUR
18111,Refund,778.93,2023-05-30,AUD
18112,Payment,7760.87,2021-02-08,GBP
18113,Refund,3867.17,2024-03-22,AUD
18114,Purchase,2745.59,2021-10-01,EUR
18115,Sale,8946.18,2024-04-12,USD
18116,Sale,8030.69,2020-02-01,GBP
18117,Sale,2106.68,2019-12-02,AUD
18118,Payment,4468.04,2023-06-25,USD
18119,Purchase,6752.84,2020-09-16,USD
18120,Payment,4549.51,2023-12-15,JPY
18121,Purchase,2234.89,2023-01-27,GBP
18122,Sale,6709.05,2022-02-05,EUR
18123,Payment,48.6,2019-10-11,AUD
18124,Sale,8031.03,2021-10-18,USD
18125,Payment,485.88,2023-02-11,AUD
18126,Payment,7676.72,2022-06-15,EUR
18127,Purchase,4670.84,2023-03-21,EUR
18128,Purchase,9652.03,2020-04-03,USD
18129,Refund,7270.74,2023-10-06,JPY
18130,Payment,9496.21,2023-09-17,GBP
18131,Sale,3009.44,2022-07-12,GBP
18132,Payment,1421.64,2023-02-19,EUR
18133,Purchase,1541.99,2023-02-07,JPY
18134,Purchase,9974.36,2023-11-13,GBP
18135,Payment,9583.18,2020-04-18,EUR
18136,Purchase,2218.63,2021-07-01,JPY
18137,Refund,3258.71,2020-03-23,USD
18138,Sale,6362.82,2020-11-15,GBP
18139,Sale,3511.75,2020-09-04,AUD
18140,Purchase,6966.96,2024-01-20,GBP
18141,Payment,496.78,2019-10-26,GBP
18142,Sale,2836.55,2021-03-08,USD
18143,Purchase,5505.84,2024-04-12,JPY
18144,Payment,855.49,2023-08-10,AUD
18145,Payment,1047.57,2019-09-19,JPY
18146,Payment,9042.01,2020-08-03,AUD
18147,Purchase,9966.42,2023-10-26,USD
18148,Refund,3254.74,2020-10-29,USD
18149,Payment,7530.73,2021-01-14,EUR
18150,Purchase,3285.86,2021-06-09,GBP
18151,Payment,2319.4,2023-07-18,GBP
18152,Payment,4583.64,2024-05-09,JPY
18153,Purchase,7276.94,2021-06-29,USD
18154,Refund,1420.6,2024-07-17,USD
18155,Refund,7711.46,2024-01-26,AUD
18156,Purchase,4960.95,2022-08-05,GBP
18157,Sale,8942.01,2021-10-24,USD
18158,Sale,7392.9,2022-04-21,GBP
18159,Sale,9930.84,2024-01-26,EUR
